"caseId","docketId","caseIssuesId","voteId","dateDecision","decisionType","usCite","sctCite","ledCite","lexisCite","term","naturalCourt","chief","docket","caseName","dateArgument","dateRearg","petitioner","petitionerState","respondent","respondentState","jurisdiction","adminAction","adminActionState","threeJudgeFdc","caseOrigin","caseOriginState","caseSource","caseSourceState","lcDisagreement","certReason","lcDisposition","lcDispositionDirection","declarationUncon","caseDisposition","caseDispositionUnusual","partyWinning","precedentAlteration","voteUnclear","issue","issueArea","decisionDirection","decisionDirectionDissent","authorityDecision1","authorityDecision2","lawType","lawSupp","lawMinor","majOpinWriter","majOpinAssigner","splitVote","majVotes","minVotes"
"1974-015","1974-015-01","1974-015-01-01","1974-015-01-01-01",12/23/1974,1,"419 U.S. 301","95 S. Ct. 429","42 L. Ed. 2d 465","1974 U.S. LEXIS 160",1974,1504,"Burger","73-1231","LINDEN LUMBER DIVISION, SUMMER & CO. v. NATIONAL LABOR RELATIONS BOARD et al.",11/18/1974,,151,,382,,1,82,,0,32,,32,,0,12,4,2,1,3,0,1,0,0,70070,7,1,0,5,,3,356,,81,99,1,5,4
"1974-016","1974-016-01","1974-016-01-01","1974-016-01-01-01",12/23/1974,1,"419 U.S. 345","95 S. Ct. 449","42 L. Ed. 2d 477","1974 U.S. LEXIS 50",1974,1504,"Burger","73-5845","JACKSON v. METROPOLITAN EDISON CO.",10/15/1974,,134,,148,,1,,,0,110,,23,,0,11,2,1,1,2,0,0,0,0,40020,4,1,0,2,,2,230,,102,99,1,6,3
"1974-017","1974-017-01","1974-017-01-01","1974-017-01-01-01",12/23/1974,1,"419 U.S. 318","95 S. Ct. 472","42 L. Ed. 2d 498","1974 U.S. LEXIS 49",1974,1504,"Burger","73-1270","KELLEY v. SOUTHERN PACIFIC CO.",10/22/1974,,145,,231,,1,,,0,50,,29,,0,2,3,2,1,5,1,1,0,0,80040,8,1,0,7,,3,329,,98,99,1,6,3
"1974-018","1974-018-01","1974-018-01-01","1974-018-01-01-01",12/23/1974,4,"419 U.S. 375","95 S. Ct. 674","42 L. Ed. 2d 518","1974 U.S. LEXIS 161",1974,1504,"Burger","48 ORIG","MISSISSIPPI v. ARKANSAS",,,28,29,28,5,9,,,0,,,,,0,1,,,1,,0,1,0,0,110010,11,3,0,3,,,,,,99,1,9,0
"1974-019","1974-019-01","1974-019-01-01","1974-019-01-01-01",1/14/1975,1,"419 U.S. 379","95 S. Ct. 533","42 L. Ed. 2d 521","1975 U.S. LEXIS 18",1974,1504,"Burger","73-848","FUSARI, COMMISSIONER OF LABOR v. STEINBERG et al.",10/15/1974,,28,8,248,,2,117,8,1,53,,53,,0,1,,2,1,5,0,1,0,0,90390,9,1,0,3,,,,,101,99,1,9,0
"1974-020","1974-020-01","1974-020-01-01","1974-020-01-01-01",1/14/1975,1,"419 U.S. 393","95 S. Ct. 553","42 L. Ed. 2d 532","1975 U.S. LEXIS 19",1974,1504,"Burger","73-762","SOSNA v. IOWA et al.",10/17/1974,,236,,28,19,2,,,1,70,,70,,1,1,,1,1,2,0,0,0,0,20220,2,1,0,2,,2,231,,102,99,1,6,3
"1974-021","1974-021-01","1974-021-01-01","1974-021-01-01-01",1/14/1975,1,"419 U.S. 428","95 S. Ct. 600","42 L. Ed. 2d 558","1975 U.S. LEXIS 103",1974,1504,"Burger","73-1313","INTERNATIONAL TELEPHONE & TELEGRAPH CORP., COMMUNICATIONS EQUIPMENT & SYSTEMS DIVISION v. LOCAL 134, INTERNATIONAL BROTHERHOOD OF ELECTRICAL WORKERS, AFL-CIO, et al.",11/19/1974,,151,,249,,1,82,,0,27,,27,,0,2,3,2,1,4,0,1,0,0,70120,7,1,0,4,5,3,305,,102,99,1,9,0
"1974-022","1974-022-01","1974-022-01-01","1974-022-01-01-01",1/15/1975,1,"419 U.S. 449","95 S. Ct. 584","42 L. Ed. 2d 574","1975 U.S. LEXIS 20",1974,1504,"Burger","73-689","MANESS v. MEYERS, JUDGE",10/22/1974,,111,,16,51,1,,,0,302,51,302,51,0,11,2,1,1,3,0,1,0,0,10080,1,2,0,7,,,,,99,99,1,9,0
"1974-023","1974-023-01","1974-023-01-01","1974-023-01-01-01",1/15/1975,1,"419 U.S. 477","95 S. Ct. 541","42 L. Ed. 2d 595","1975 U.S. LEXIS 21",1974,1504,"Burger","73-1106","COUSINS et al. v. WIGODA et al.",11/11/1974,,211,,211,,1,,,0,302,17,301,17,0,10,2,1,1,3,0,1,0,0,100130,10,2,0,3,,,,,92,99,1,8,1
"1974-024","1974-024-01","1974-024-01-01","1974-024-01-01-01",1/15/1975,1,"419 U.S. 498","95 S. Ct. 572","42 L. Ed. 2d 610","1975 U.S. LEXIS 22",1974,1504,"Burger","73-776","SCHLESINGER, SECRETARY OF DEFENSE, et al. v. BALLARD",10/15/1974,,324,,186,,2,77,,1,51,,51,,0,1,3,2,1,3,0,1,0,0,20130,2,1,0,1,,2,207,,94,99,1,5,4
"1974-025","1974-025-01","1974-025-01-01","1974-025-01-01-01",1/21/1975,1,"419 U.S. 522","95 S. Ct. 692","42 L. Ed. 2d 690","1975 U.S. LEXIS 2",1974,1504,"Burger","73-5744","TAYLOR v. LOUISIANA",10/16/1974,,179,,28,22,2,,,0,302,22,300,22,1,1,2,1,3,4,0,1,1,0,20130,2,2,0,2,,2,215,,95,99,1,8,1
"1974-026","1974-026-01","1974-026-01-01","1974-026-01-01-01",1/21/1975,1,"419 U.S. 544","95 S. Ct. 710","42 L. Ed. 2d 706","1975 U.S. LEXIS 154",1974,1504,"Burger","73-1018","UNITED STATES v. MAZURIE et al.",11/12/1974,,27,,115,,1,,,0,134,,30,,0,11,3,2,1,3,0,1,0,0,20150,2,2,0,1,,1,111,,102,99,1,9,0
"1974-027","1974-027-01","1974-027-01-01","1974-027-01-01-01",1/22/1975,1,"419 U.S. 560","95 S. Ct. 706","42 L. Ed. 2d 719","1975 U.S. LEXIS 147",1974,1504,"Burger","73-1697","STANDARD PRESSED STEEL CO. v. DEPARTMENT OF REVENUE OF WASHINGTON",12/16/1974,,184,,7,56,2,117,56,0,302,56,301,56,0,1,2,2,1,2,0,0,0,0,80100,8,2,0,2,,1,111,,81,99,1,9,0
"1974-028","1974-028-01","1974-028-01-01","1974-028-01-01-01",1/22/1975,1,"419 U.S. 565","95 S. Ct. 729","42 L. Ed. 2d 725","1975 U.S. LEXIS 23",1974,1504,"Burger","73-898","GOSS et al. v. LOPEZ et al.",10/16/1974,,21,41,239,,2,117,41,1,104,,104,,0,1,1,2,3,2,0,0,0,0,40020,4,2,0,2,,2,230,,95,81,1,5,4
"1974-029","1974-029-01","1974-029-01-01","1974-029-01-01-01",1/22/1975,1,"419 U.S. 601","95 S. Ct. 719","42 L. Ed. 2d 751","1975 U.S. LEXIS 24",1974,1504,"Burger","73-1121","NORTH GEORGIA FINISHING, INC. v. DI-CHEM, INC.",11/18/1974,,138,,135,,1,,,0,302,13,300,13,0,12,2,1,3,4,0,1,0,0,20100,2,2,0,2,,,,,95,81,1,6,3
"1974-030","1974-030-01","1974-030-01-01","1974-030-01-01-01",1/27/1975,1,"420 U.S. 1","95 S. Ct. 751","42 L. Ed. 2d 766","1975 U.S. LEXIS 25",1974,1504,"Burger","73-1406","CHAPMAN et al. v. MEIER, SECRETARY OF STATE OF NORTH DAKOTA",11/13/1974,,251,,19,39,2,,,1,101,,101,,1,1,,1,1,4,0,1,0,0,20090,2,2,0,2,3,2,231,,100,99,1,9,0
"1974-031","1974-031-01","1974-031-01-01","1974-031-01-01-01",1/27/1975,6,"420 U.S. 28","95 S. Ct. 749","42 L. Ed. 2d 786","1975 U.S. LEXIS 26",1974,1504,"Burger","73-5993","TEST v. UNITED STATES",12/11/1974,,100,,27,,1,,,0,52,,30,,0,12,2,1,1,5,0,1,0,0,10160,1,2,0,4,,6,600,"28 U.S.C. § 1861",,99,1,9,0
"1974-032","1974-032-01","1974-032-01-01","1974-032-01-01-01",1/27/1975,2,"420 U.S. 31","95 S. Ct. 704","42 L. Ed. 2d 790","1975 U.S. LEXIS 27",1974,1504,"Burger","74-5369","DANIEL v. LOUISIANA",,,179,,28,22,2,,,0,302,22,300,22,0,1,2,1,1,2,0,0,0,0,10040,1,1,0,7,,5,501,,,99,1,8,1
"1974-033","1974-033-01","1974-033-01-01","1974-033-01-01-01",2/18/1975,1,"420 U.S. 35","95 S. Ct. 839","43 L. Ed. 2d 1","1975 U.S. LEXIS 104",1974,1504,"Burger","73-1377","TRAIN, ADMINISTRATOR, ENVIRONMENTAL PROTECTION AGENCY v. CITY OF NEW YORK et al.",11/12/1974,,333,,3,37,1,33,,0,55,,32,,0,2,2,2,1,2,0,0,0,0,80130,8,2,0,4,,3,338,,95,99,1,9,0
"1974-034","1974-034-01","1974-034-01-01","1974-034-01-01-01",2/18/1975,1,"420 U.S. 50","95 S. Ct. 977","43 L. Ed. 2d 12","1975 U.S. LEXIS 134",1974,1504,"Burger","73-696","EMPORIUM CAPWELL CO. v. WESTERN ADDITION COMMUNITY ORGANIZATION et al.",10/22/1974,,151,,182,,1,82,,0,32,,32,,1,10,4,1,1,3,0,1,0,0,70060,7,2,0,4,,3,356,,98,99,1,8,1
"1974-035","1974-035-01","1974-035-01-01","1974-035-01-01-01",2/18/1975,1,"420 U.S. 77","95 S. Ct. 870","43 L. Ed. 2d 32","1975 U.S. LEXIS 28",1974,1504,"Burger","73-1475","HARRIS COUNTY COMMISSIONERS COURT et al. v. MOORE et al.",11/11/1974,,5,51,211,,2,,,1,121,,121,,0,1,,2,1,4,0,1,0,0,90010,9,1,0,7,3,5,500,,98,99,1,8,1
"1974-036","1974-036-01","1974-036-01-01","1974-036-01-01-01",2/18/1975,1,"420 U.S. 92","95 S. Ct. 879","43 L. Ed. 2d 44","1975 U.S. LEXIS 149",1974,1504,"Burger","73-1773","FOSTER v. DRAVO CORP.",1/20/1975,,250,,151,,1,,,0,111,,23,,0,4,11,1,1,2,0,0,0,0,20250,2,1,0,4,,3,366,,98,99,1,8,0
"1974-037","1974-037-01","1974-037-01-01","1974-037-01-01-01",2/18/1975,1,"420 U.S. 103","95 S. Ct. 854","43 L. Ed. 2d 54","1975 U.S. LEXIS 29",1974,1504,"Burger","73-477","GERSTEIN v. PUGH et al.",3/25/1974,10/21/1974,28,12,110,,1,,,0,58,,25,,0,10,12,2,1,7,0,1,0,0,10050,1,2,0,2,,2,205,,101,99,1,9,0
"1974-038","1974-038-01","1974-038-01-01","1974-038-01-01-01",2/18/1975,6,"420 U.S. 128","95 S. Ct. 848","43 L. Ed. 2d 74","1975 U.S. LEXIS 30",1974,1504,"Burger","73-1347","BOARD OF SCHOOL COMMISSIONERS OF THE CITY OF INDIANAPOLIS et al. v. JACOBS et al.",12/11/1974,,21,18,239,,1,117,18,0,69,,27,,1,12,2,1,1,5,0,0,0,0,90130,9,1,0,4,,4,400,,,99,1,8,1
"1974-039","1974-039-01","1974-039-01-01","1974-039-01-01-01",2/18/1975,6,"420 U.S. 136","95 S. Ct. 847","43 L. Ed. 2d 82","1975 U.S. LEXIS 105",1974,1504,"Burger","73-1378","TRAIN, ADMINISTRATOR, ENVIRONMENTAL PROTECTION AGENCY v. CAMPAIGN CLEAN WATER, INC.",11/12/1974,,333,,150,,1,33,,0,126,,24,,0,12,11,1,1,5,0,1,0,0,80130,8,2,0,4,,3,338,,,99,1,9,0
"1974-040","1974-040-01","1974-040-01-01","1974-040-01-01-01",2/18/1975,2,"420 U.S. 139","95 S. Ct. 853","43 L. Ed. 2d 85","1975 U.S. LEXIS 31",1974,1504,"Burger","73-7006","LEE et al. v. THORNTON, DISTRICT DIRECTOR, UNITED STATES CUSTOMS SERVICE, et al.",,,195,,27,,2,,,1,124,,124,,0,1,,2,1,5,0,1,0,0,90320,9,1,0,4,,3,375,,,99,1,7,0
"1974-041","1974-041-01","1974-041-01-01","1974-041-01-01-01",2/19/1975,1,"420 U.S. 141","95 S. Ct. 915","43 L. Ed. 2d 88","1975 U.S. LEXIS 135",1974,1504,"Burger","73-1245","UNITED STATES et al. v. BISCEGLIA",11/11/1974,,27,,113,,1,69,,0,73,,26,,0,11,3,1,1,4,0,1,0,0,120010,12,2,0,4,,3,345,,99,99,1,7,2
"1974-042","1974-042-01","1974-042-01-01","1974-042-01-01-01",2/19/1975,1,"420 U.S. 162","95 S. Ct. 896","43 L. Ed. 2d 103","1975 U.S. LEXIS 32",1974,1504,"Burger","73-6038","DROPE v. MISSOURI",11/13/1974,,136,,28,30,1,,,0,302,30,301,30,0,11,2,1,1,4,0,1,0,0,40010,4,2,0,2,,2,230,,99,99,1,9,0
"1974-043","1974-043-01","1974-043-01-01","1974-043-01-01-01",2/19/1975,1,"420 U.S. 184","95 S. Ct. 909","43 L. Ed. 2d 121","1975 U.S. LEXIS 133",1974,1504,"Burger","73-1210","INTERSTATE COMMERCE COMMISSION v. OREGON PACIFIC INDUSTRIES, INC., et al.",11/20/1974,,366,,234,,2,66,,1,108,,108,,0,1,3,1,1,3,0,1,0,0,80220,8,2,0,5,,3,343,,81,99,1,9,0
"1974-044","1974-044-01","1974-044-01-01","1974-044-01-01-01",2/19/1975,1,"420 U.S. 194","95 S. Ct. 944","43 L. Ed. 2d 129","1975 U.S. LEXIS 33",1974,1504,"Burger","73-717","ANTOINE et ux. v. WASHINGTON",12/16/1974,,170,,28,56,2,,,0,302,56,300,56,0,1,2,1,1,4,0,1,0,0,20160,2,2,0,2,,1,148,,92,99,1,7,2
"1974-045","1974-045-01","1974-045-01-01","1974-045-01-01-01",2/19/1975,1,"420 U.S. 223","95 S. Ct. 926","43 L. Ed. 2d 148","1975 U.S. LEXIS 152",1974,1504,"Burger","73-1290","UNITED STATES v. ITT CONTINENTAL BAKING CO.",11/13/1974,,27,,158,,1,57,,0,52,,30,,0,2,7,1,1,4,0,1,0,0,80020,8,2,0,5,,3,310,,92,81,1,5,4
"1974-046","1974-046-01","1974-046-01-01","1974-046-01-01-01",2/19/1975,1,"420 U.S. 251","95 S. Ct. 959","43 L. Ed. 2d 171","1975 U.S. LEXIS 136",1974,1504,"Burger","73-1363","NATIONAL LABOR RELATIONS BOARD v. J. WEINGARTEN, INC.",11/18/1974,,382,,151,,1,82,,0,25,,25,,0,12,3,1,1,4,0,1,0,0,70170,7,2,0,5,,3,356,,92,81,1,6,3
"1974-047","1974-047-01","1974-047-01-01","1974-047-01-01-01",2/19/1975,1,"420 U.S. 276","95 S. Ct. 972","43 L. Ed. 2d 189","1975 U.S. LEXIS 137",1974,1504,"Burger","73-765","INTERNATIONAL LADIES' GARMENT WORKERS' UNION, UPPER SOUTH DEPARTMENT, AFL-CIO v. QUALITY MANUFACTURING CO. et al.",11/18/1974,,249,,151,,1,82,,0,24,,24,,0,12,3,1,1,4,0,1,0,0,70170,7,2,0,5,,3,356,,92,81,1,6,3
"1974-048","1974-048-01","1974-048-01-01","1974-048-01-01-01",2/19/1975,1,"420 U.S. 283","95 S. Ct. 886","43 L. Ed. 2d 196","1975 U.S. LEXIS 34",1974,1504,"Burger","73-1627","LEFKOWITZ, ATTORNEY GENERAL OF NEW YORK v. NEWSOME",12/11/1974,,28,37,100,,1,,,0,94,,22,,0,2,2,2,1,2,0,0,0,0,10020,1,2,0,7,3,,,,94,81,1,5,4
"1974-049","1974-049-01","1974-049-01-01","1974-049-01-01-01",2/19/1975,4,"420 U.S. 304","95 S. Ct. 1153","43 L. Ed. 2d 211","1975 U.S. LEXIS 35",1974,1504,"Burger","31 ORIG","UTAH v. UNITED STATES",12/17/1974,,28,52,27,,9,,,0,,,,,0,1,,,1,,0,1,0,0,100010,10,1,0,3,,,,,,99,1,9,0
"1974-050","1974-050-01","1974-050-01-01","1974-050-01-01-01",2/19/1975,6,"420 U.S. 307","95 S. Ct. 1154","43 L. Ed. 2d 213","1975 U.S. LEXIS 36",1974,1504,"Burger","73-1446","ROE et al. v. DOE",12/18/1974,,206,,204,,1,,,0,302,37,300,37,0,12,,1,1,9,0,0,0,0,90150,9,1,0,3,,5,508,,,99,1,9,0
"1974-051","1974-051-01","1974-051-01-01","1974-051-01-01-01",2/25/1975,1,"420 U.S. 308","95 S. Ct. 992","43 L. Ed. 2d 214","1975 U.S. LEXIS 37",1974,1504,"Burger","73-1285","WOOD et al. v. STRICKLAND et al.",10/16/1974,,21,5,239,,1,117,5,0,47,,28,,1,11,4,1,1,5,0,1,0,0,20400,2,2,0,7,3,3,314,,95,81,1,5,4
"1974-052","1974-052-01","1974-052-01-01","1974-052-01-01-01",2/25/1975,1,"420 U.S. 332","95 S. Ct. 1013","43 L. Ed. 2d 232","1975 U.S. LEXIS 138",1974,1504,"Burger","73-1395","UNITED STATES v. WILSON",12/9/1974,,27,,126,,1,,,0,109,,23,,0,11,9,2,1,4,0,1,0,0,10170,1,1,0,1,,2,206,,98,99,1,7,2
"1974-053","1974-053-01","1974-053-01-01","1974-053-01-01-01",2/25/1975,1,"420 U.S. 358","95 S. Ct. 1006","43 L. Ed. 2d 250","1975 U.S. LEXIS 38",1974,1504,"Burger","73-1513","UNITED STATES v. JENKINS",12/9/1974,,27,,100,,1,,,0,94,,22,,1,11,9,2,1,2,0,0,0,0,10170,1,2,0,1,,2,206,,102,99,1,9,0
"1974-054","1974-054-01","1974-054-01-01","1974-054-01-01-01",2/25/1975,6,"420 U.S. 371","95 S. Ct. 941","43 L. Ed. 2d 260","1975 U.S. LEXIS 39",1974,1504,"Burger","73-1471","UNITED STATES et al. v. NEW JERSEY STATE LOTTERY COMMISSION",11/20/1974,,27,,4,35,1,38,,0,23,,23,,0,4,3,2,1,5,0,1,0,0,90130,9,1,0,1,,1,139,,,92,1,7,1
"1974-055","1974-055-01","1974-055-01-01","1974-055-01-01-01",2/19/1975,5,"420 U.S. 376","95 S. Ct. 1344","43 L. Ed. 2d 264","1975 U.S. LEXIS 3976",1974,1504,"Burger","73-1279","WILLIAMS & WILKINS CO v. UNITED STATES",12/17/1974,,117,,27,,1,,,0,3,,3,,0,12,,3,1,2,0,0,0,0,,,3,0,3,,,,,,,1,4,4
"1974-056","1974-056-01","1974-056-01-01","1974-056-01-01-01",3/3/1975,1,"420 U.S. 377","95 S. Ct. 1055","43 L. Ed. 2d 265","1975 U.S. LEXIS 40",1974,1504,"Burger","73-1424","SERFASS v. UNITED STATES",12/9/1974,,100,,27,,1,107,,0,110,,23,,0,11,3,1,1,2,0,0,0,0,10170,1,1,0,1,,2,206,,99,99,1,8,1
"1974-057","1974-057-01","1974-057-01-01","1974-057-01-01-01",3/3/1975,1,"420 U.S. 395","95 S. Ct. 1066","43 L. Ed. 2d 279","1975 U.S. LEXIS 129",1974,1504,"Burger","73-1380","CHEMEHUEVI TRIBE OF INDIANS et al. v. FEDERAL POWER COMMISSION et al.",1/13/1975,,170,,352,,1,52,,0,32,,32,,0,10,2,1,1,5,0,1,0,0,80270,8,1,0,4,5,3,336,,94,99,1,8,0
"1974-058","1974-058-01","1974-058-01-01","1974-058-01-01-01",3/3/1975,1,"420 U.S. 425","95 S. Ct. 1082","43 L. Ed. 2d 300","1975 U.S. LEXIS 41",1974,1504,"Burger","73-1148","DECOTEAU, NATURAL MOTHER AND NEXT FRIEND OF FEATHER et al. v. DISTRICT COUNTY COURT FOR THE TENTH JUDICIAL DISTRICT",12/16/1974,,170,,6,49,1,,,0,302,49,300,49,0,5,2,1,1,2,0,0,0,0,20160,2,1,0,4,,6,600,"26 Stat. 1035",94,99,1,6,3
"1974-059","1974-059-01","1974-059-01-01","1974-059-01-01-01",3/3/1975,1,"420 U.S. 469","95 S. Ct. 1029","43 L. Ed. 2d 328","1975 U.S. LEXIS 139",1974,1504,"Burger","73-938","COX BROADCASTING CORP. et al. v. COHN",11/11/1974,,246,,175,,2,,,0,302,13,300,13,0,1,2,1,3,3,0,1,0,0,30040,3,2,0,2,,2,200,,95,99,1,8,0
"1974-060","1974-060-01","1974-060-01-01","1974-060-01-01-01",3/3/1975,6,"420 U.S. 513","95 S. Ct. 1344","43 L. Ed. 2d 361","1975 U.S. LEXIS 706",1974,1504,"Burger","73-820","UNITED STATES v. GUANA-SANCHEZ",1/14/1975,,27,,100,,1,,,0,,,27,,0,12,2,1,1,9,0,0,0,0,90150,9,1,0,3,,5,508,,,99,1,8,0
"1974-061","1974-061-01","1974-061-01-01","1974-061-01-01-01",3/3/1975,6,"420 U.S. 514","95 S. Ct. 1345","43 L. Ed. 2d 362","1975 U.S. LEXIS 707",1974,1504,"Burger","74-5140","CASSIUS v. ARIZONA",1/21/1975,,126,,28,4,1,,,0,302,4,300,4,0,12,,1,1,9,0,0,0,0,90150,9,1,0,3,,5,508,,,99,1,6,2
"1974-062","1974-062-01","1974-062-01-01","1974-062-01-01-01",3/17/1975,1,"420 U.S. 515","95 S. Ct. 1155","43 L. Ed. 2d 363","1975 U.S. LEXIS 121",1974,1504,"Burger","35 ORIG","UNITED STATES v. MAINE et al.",2/24/1975,,27,,28,23,9,,,0,,,,,0,1,,,1,,0,1,0,0,100040,10,2,0,7,,3,368,,95,99,1,8,0
"1974-063","1974-063-01","1974-063-01-01","1974-063-01-01-01",3/17/1975,4,"420 U.S. 529","95 S. Ct. 1180","43 L. Ed. 2d 373","1975 U.S. LEXIS 42",1974,1504,"Burger","9 ORIG","UNITED STATES v. LOUISIANA et al. (LOUISIANA BOUNDARY CASE)",2/24/1975,,27,,28,22,9,,,0,,,,,0,1,,,1,,0,0,0,0,100040,10,3,0,3,,3,368,,,99,1,7,0
"1974-064","1974-064-01","1974-064-01-01","1974-064-01-01-01",3/3/1975,6,"420 U.S. 531","95 S. Ct. 1162","43 L. Ed. 2d 375","1975 U.S. LEXIS 43",1974,1504,"Burger","52 ORIG","UNITED STATES v. FLORIDA",2/25/1975,,27,,28,12,9,,,0,,,,,0,1,,,1,,0,1,0,0,100040,10,2,0,3,,3,368,,,99,1,8,0
"1974-065","1974-065-01","1974-065-01-01","1974-065-01-01-01",3/17/1975,2,"420 U.S. 534","95 S. Ct. 1173","43 L. Ed. 2d 377","1975 U.S. LEXIS 44",1974,1504,"Burger","74-479","ESTELLE, CORRECTIONS DIRECTOR v. DORROUGH",,,28,51,126,,1,,,0,120,,25,,0,12,3,2,1,3,0,1,0,0,10320,1,1,0,2,,2,231,,,99,1,5,4
"1974-066","1974-066-01","1974-066-01-01","1974-066-01-01-01",3/18/1975,1,"420 U.S. 546","95 S. Ct. 1239","43 L. Ed. 2d 448","1975 U.S. LEXIS 3",1974,1504,"Burger","73-1004","SOUTHEASTERN PROMOTIONS, LTD. v. CONRAD et al.",10/17/1974,,156,,3,50,1,117,50,0,116,,26,,1,11,2,1,1,3,0,1,0,0,30010,3,2,0,2,,2,200,,100,81,1,6,3
"1974-067","1974-067-01","1974-067-01-01","1974-067-01-01-01",3/18/1975,1,"420 U.S. 575","95 S. Ct. 1180","43 L. Ed. 2d 469","1975 U.S. LEXIS 45",1974,1504,"Burger","73-1708","BURNS, COMMISSIONER, DEPARTMENT OF SOCIAL SERVICES OF IOWA, et al. v. ALCALA et al.",1/22/1975,,28,19,155,,1,117,19,0,71,,28,,0,2,2,2,1,4,0,1,0,0,20190,2,1,0,4,,3,303,,101,99,1,7,1
"1974-068","1974-068-01","1974-068-01-01","1974-068-01-01-01",3/18/1975,1,"420 U.S. 592","95 S. Ct. 1200","43 L. Ed. 2d 482","1975 U.S. LEXIS 46",1974,1504,"Burger","73-296","HUFFMAN et al. v. PURSUE, LTD.",12/10/1974,,28,41,242,,2,,,1,103,,103,,0,1,,2,1,5,0,1,0,0,90060,9,1,0,7,3,5,500,"NA",102,99,1,6,3
"1974-069","1974-069-01","1974-069-01-01","1974-069-01-01-01",3/18/1975,1,"420 U.S. 619","95 S. Ct. 1164","43 L. Ed. 2d 501","1975 U.S. LEXIS 47",1974,1504,"Burger","73-1541","REID et ux. v. IMMIGRATION AND NATURALIZATION SERVICE",1/20/1975,,106,,368,,1,7,,0,22,,22,,1,2,2,1,1,2,0,0,0,0,20110,2,1,0,4,,3,344,,102,99,1,6,2
"1974-070","1974-070-01","1974-070-01-01","1974-070-01-01-01",3/19/1975,1,"420 U.S. 636","95 S. Ct. 1225","43 L. Ed. 2d 514","1975 U.S. LEXIS 48",1974,1504,"Burger","73-1892","WEINBERGER, SECRETARY OF HEALTH, EDUCATION, AND WELFARE v. WIESENFELD",1/20/1975,,362,,153,,2,62,,1,92,,92,,0,1,1,2,2,2,0,0,0,0,20130,2,2,0,1,,2,212,,92,99,1,8,0
"1974-071","1974-071-01","1974-071-01-01","1974-071-01-01-01",3/19/1975,1,"420 U.S. 656","95 S. Ct. 1191","43 L. Ed. 2d 530","1975 U.S. LEXIS 106",1974,1504,"Burger","73-2060","AUSTIN et al. v. NEW HAMPSHIRE et al.",1/15/1975,,193,,28,34,2,,,0,302,34,300,34,0,1,2,2,3,3,0,1,0,0,80100,8,1,0,2,,1,144,,98,99,1,7,1
"1974-072","1974-072-01","1974-072-01-01","1974-072-01-01-01",3/19/1975,1,"420 U.S. 671","95 S. Ct. 1255","43 L. Ed. 2d 541","1975 U.S. LEXIS 4",1974,1504,"Burger","73-1123","UNITED STATES v. FEOLA",11/19/1974,,27,,100,,1,,,0,96,,22,,0,2,3,2,1,3,0,1,0,0,10400,1,1,0,4,,6,600,"18 U.S.C. § 371",100,99,1,7,2
"1974-073","1974-073-01","1974-073-01-01","1974-073-01-01-01",3/19/1975,1,"420 U.S. 714","95 S. Ct. 1215","43 L. Ed. 2d 570","1975 U.S. LEXIS 5",1974,1504,"Burger","73-1452","OREGON v. HASS",1/21/1975,,28,43,100,,1,,,0,302,43,300,43,1,6,2,2,1,3,0,1,0,0,10100,1,1,0,2,,2,209,,100,99,1,6,2
"1974-074","1974-074-01","1974-074-01-01","1974-074-01-01-01",3/19/1975,6,"420 U.S. 730","95 S. Ct. 1190","43 L. Ed. 2d 583","1975 U.S. LEXIS 49",1974,1504,"Burger","73-1016","LASCARIS, COMMISSIONER, DEPARTMENT OF SOCIAL SERVICES OF ONONDAGA COUNTY v. SHIRLEY et al.",12/18/1974,,28,37,188,,2,117,37,1,95,,95,,0,1,,2,1,2,0,0,0,0,20190,2,2,0,4,,3,303,,,81,1,6,3
"1974-075","1974-075-01","1974-075-01-01","1974-075-01-01-01",3/24/1975,2,"420 U.S. 734","95 S. Ct. 1237","43 L. Ed. 2d 587","1975 U.S. LEXIS 50",1974,1504,"Burger","74-751","COX, FORMER ASSISTANT DIRECTOR FOR TREATMENT, VIRGINIA DIVISION OF CORRECTIONS, et al. v. COOK",,,28,55,215,,1,,,0,126,,24,,0,12,4,2,1,3,0,1,0,0,10040,1,1,0,7,,5,501,,,99,1,8,0
"1974-076","1974-076-01","1974-076-01-01","1974-076-01-01-01",3/25/1975,1,"420 U.S. 738","95 S. Ct. 1300","43 L. Ed. 2d 591","1975 U.S. LEXIS 51",1974,1504,"Burger","73-662","SCHLESINGER, SECRETARY OF DEFENSE, et al. v. COUNCILMAN",12/10/1974,,324,,186,,1,,,0,107,,30,,0,12,2,2,1,3,0,1,0,0,20240,2,1,0,4,,3,377,,101,99,1,6,3
"1974-077","1974-077-01","1974-077-01-01","1974-077-01-01-01",3/25/1975,1,"420 U.S. 770","95 S. Ct. 1284","43 L. Ed. 2d 616","1975 U.S. LEXIS 52",1974,1504,"Burger","73-64","IANNELLI et al. v. UNITED STATES",12/17/1974,,126,,27,,1,,,0,111,,23,,0,2,2,1,1,2,0,0,0,0,10460,1,1,0,7,,3,339,,101,99,1,5,4
